DataRate,Payload Size,No of Stations,No of Slots,Beacon Interval,Throughput,Simulation Time 
0.65,256,50,35,61440,0.230951,3
0.65,256,60,35,61440,0.272069,3
0.65,256,70,35,61440,0.283716,3
0.65,256,80,35,61440,0.26294,3
0.65,256,90,35,61440,0.265011,3
0.65,256,100,35,61440,0.3072,3
0.65,256,110,35,61440,0.280309,3
0.65,256,120,35,61440,0.291072,3
0.65,256,130,35,61440,0.303596,3
0.65,256,140,35,61440,0.311926,3
0.65,256,150,35,61440,0.288495,3
0.65,256,160,35,61440,0.287936,3
0.65,256,170,35,61440,0.311296,3
0.65,256,180,35,61440,0.284615,3
0.65,256,190,35,61440,0.288436,3
0.65,256,200,35,61440,0.309469,3
0.65,256,210,35,61440,0.305362,3
0.65,256,220,35,61440,0.296911,3
0.65,256,230,35,61440,0.29877,3
0.65,256,240,35,61440,0.30222,3
0.65,256,250,35,61440,0.30629,3
0.65,256,260,35,61440,0.305457,3
0.65,256,270,35,61440,0.304274,3
0.65,256,280,35,61440,0.30015,3
0.65,256,290,35,61440,0.297339,3
0.65,256,300,35,61440,0.308755,3
0.65,256,310,35,61440,0.31342,3
0.65,256,320,35,61440,0.306529,3
0.65,256,330,35,61440,0.305903,3
0.65,256,340,35,61440,0.314061,3
0.65,256,350,35,61440,0.319454,3
0.65,256,360,35,61440,0.301686,3
0.65,256,370,35,61440,0.315802,3
0.65,256,380,35,61440,0.314461,3
0.65,256,390,35,61440,0.311567,3
0.65,256,400,35,61440,0.313495,3
0.65,256,410,35,61440,0.317499,3
0.65,256,420,35,61440,0.313088,3
0.65,256,430,35,61440,0.306572,3
0.65,256,440,35,61440,0.324352,3
0.65,256,450,35,61440,0.309491,3
0.65,256,460,35,61440,0.311769,3
0.65,256,470,35,61440,0.306483,3
0.65,256,480,35,61440,0.309046,3
0.65,256,490,35,61440,0.317364,3
0.65,256,500,35,61440,0.30603,3
0.65,256,30,40,61440,0.214016,3
0.65,256,40,40,61440,0.220439,3
0.65,256,50,40,61440,0.226068,3
0.65,256,60,40,61440,0.232789,3
0.65,256,70,40,61440,0.26979,3
0.65,256,80,40,61440,0.278046,3
0.65,256,90,40,61440,0.276696,3
0.65,256,100,40,61440,0.275505,3
0.65,256,110,40,61440,0.311296,3
0.65,256,120,40,61440,0.30159,3
0.65,256,130,40,61440,0.28546,3
0.65,256,140,40,61440,0.293623,3
0.65,256,150,40,61440,0.289545,3
0.65,256,160,40,61440,0.276608,3
0.65,256,170,40,61440,0.278227,3
0.65,256,180,40,61440,0.300435,3
0.65,256,190,40,61440,0.313034,3
0.65,256,200,40,61440,0.309189,3
0.65,256,210,40,61440,0.293026,3
0.65,256,220,40,61440,0.306622,3
0.65,256,230,40,61440,0.312714,3
0.65,256,240,40,61440,0.303002,3
0.65,256,250,40,61440,0.2971,3
0.65,256,260,40,61440,0.294457,3
0.65,256,270,40,61440,0.301813,3
0.65,256,280,40,61440,0.308565,3
0.65,256,290,40,61440,0.295497,3
0.65,256,300,40,61440,0.29194,3
0.65,256,310,40,61440,0.297603,3
0.65,256,320,40,61440,0.302461,3
0.65,256,330,40,61440,0.295545,3
0.65,256,340,40,61440,0.300386,3
0.65,256,350,40,61440,0.293762,3
0.65,256,360,40,61440,0.308663,3
0.65,256,370,40,61440,0.296289,3
0.65,256,380,40,61440,0.297753,3
0.65,256,390,40,61440,0.297819,3
0.65,256,400,40,61440,0.305056,3
0.65,256,410,40,61440,0.287912,3
0.65,256,420,40,61440,0.30197,3
0.65,256,430,40,61440,0.298213,3
0.65,256,440,40,61440,0.303224,3
0.65,256,450,40,61440,0.29026,3
0.65,256,460,40,61440,0.296846,3
0.65,256,470,40,61440,0.297075,3
0.65,256,480,40,61440,0.298891,3
0.65,256,490,40,61440,0.282112,3
0.65,256,500,40,61440,0.290949,3
0.65,256,30,45,61440,0.161606,3
0.65,256,40,45,61440,0.198485,3
0.65,256,50,45,61440,0.216357,3
0.65,256,60,45,61440,0.220672,3
0.65,256,70,45,61440,0.245519,3
0.65,256,80,45,61440,0.261916,3
0.65,256,90,45,61440,0.288768,3
0.65,256,100,45,61440,0.256623,3
0.65,256,110,45,61440,0.237492,3
0.65,256,120,45,61440,0.273613,3
0.65,256,130,45,61440,0.276177,3
0.65,256,140,45,61440,0.275844,3
0.65,256,150,45,61440,0.251964,3
0.65,256,160,45,61440,0.293789,3
0.65,256,170,45,61440,0.293981,3
0.65,256,180,45,61440,0.303973,3
0.65,256,190,45,61440,0.281977,3
0.65,256,200,45,61440,0.285617,3
0.65,256,210,45,61440,0.304679,3
0.65,256,220,45,61440,0.302234,3
0.65,256,230,45,61440,0.293293,3
0.65,256,240,45,61440,0.279399,3
0.65,256,250,45,61440,0.292951,3
0.65,256,260,45,61440,0.311979,3
0.65,256,270,45,61440,0.31045,3
0.65,256,280,45,61440,0.287626,3
0.65,256,290,45,61440,0.300505,3
0.65,256,300,45,61440,0.310311,3
0.65,256,310,45,61440,0.308668,3
0.65,256,320,45,61440,0.307833,3
0.65,256,330,45,61440,0.299286,3
0.65,256,340,45,61440,0.303977,3
0.65,256,350,45,61440,0.312407,3
0.65,256,360,45,61440,0.310272,3
0.65,256,370,45,61440,0.301277,3
0.65,256,380,45,61440,0.297643,3
0.65,256,390,45,61440,0.307448,3
0.65,256,400,45,61440,0.307616,3
0.65,256,410,45,61440,0.298923,3
0.65,256,420,45,61440,0.302677,3
0.65,256,430,45,61440,0.311801,3
0.65,256,440,45,61440,0.315503,3
0.65,256,450,45,61440,0.30146,3
0.65,256,460,45,61440,0.306176,3
0.65,256,470,45,61440,0.305278,3
0.65,256,480,45,61440,0.31036,3
0.65,256,490,45,61440,0.314277,3
0.65,256,500,45,61440,0.309473,3
0.65,256,30,50,61440,0.141653,3
0.65,256,40,50,61440,0.210385,3
0.65,256,50,50,61440,0.301875,3
0.65,256,60,50,61440,0.19968,3
0.65,256,70,50,61440,0.199046,3
0.65,256,80,50,61440,0.2477,3
0.65,256,90,50,61440,0.289564,3
0.65,256,100,50,61440,0.294502,3
0.65,256,110,50,61440,0.246548,3
0.65,256,120,50,61440,0.258124,3
0.65,256,130,50,61440,0.277011,3
0.65,256,140,50,61440,0.293471,3
0.65,256,150,50,61440,0.297313,3
0.65,256,160,50,61440,0.267324,3
0.65,256,170,50,61440,0.280817,3
0.65,256,180,50,61440,0.288183,3
0.65,256,190,50,61440,0.302285,3
0.65,256,200,50,61440,0.298897,3
0.65,256,210,50,61440,0.273993,3
0.65,256,220,50,61440,0.286387,3
0.65,256,230,50,61440,0.288582,3
0.65,256,240,50,61440,0.304247,3
0.65,256,250,50,61440,0.300146,3
0.65,256,260,50,61440,0.292395,3
0.65,256,270,50,61440,0.290939,3
0.65,256,280,50,61440,0.304947,3
0.65,256,290,50,61440,0.305955,3
0.65,256,300,50,61440,0.304837,3
0.65,256,310,50,61440,0.287567,3
0.65,256,320,50,61440,0.293217,3
0.65,256,330,50,61440,0.305152,3
0.65,256,340,50,61440,0.312002,3
0.65,256,350,50,61440,0.306244,3
0.65,256,360,50,61440,0.294408,3
0.65,256,370,50,61440,0.296807,3
0.65,256,380,50,61440,0.307292,3
0.65,256,390,50,61440,0.310099,3
0.65,256,400,50,61440,0.299476,3
0.65,256,410,50,61440,0.295277,3
0.65,256,420,50,61440,0.305237,3
0.65,256,430,50,61440,0.306763,3
0.65,256,440,50,61440,0.312558,3
0.65,256,450,50,61440,0.304049,3
0.65,256,460,50,61440,0.289928,3
0.65,256,470,50,61440,0.29847,3
0.65,256,480,50,61440,0.307655,3
0.65,256,490,50,61440,0.311521,3
0.65,256,500,50,61440,0.308492,3
0.65,256,30,1,40960,0.293547,3
0.65,256,40,1,40960,0.28928,3
0.65,256,50,1,40960,0.275251,3
0.65,256,60,1,40960,0.276139,3
0.65,256,70,1,40960,0.284672,3
0.65,256,80,1,40960,0.281668,3
0.65,256,90,1,40960,0.264553,3
0.65,256,100,1,40960,0.280121,3
0.65,256,110,1,40960,0.263578,3
0.65,256,120,1,40960,0.268567,3
0.65,256,130,1,40960,0.264637,3
0.65,256,140,1,40960,0.264602,3
0.65,256,150,1,40960,0.260569,3
0.65,256,160,1,40960,0.242195,3
0.65,256,170,1,40960,0.238729,3
0.65,256,180,1,40960,0.25567,3
0.65,256,190,1,40960,0.205961,3
0.65,256,200,1,40960,0.211803,3
0.65,256,210,1,40960,0.208535,3
0.65,256,220,1,40960,0.252928,3
0.65,256,230,1,40960,0.212272,3
0.65,256,240,1,40960,0.196324,3
0.65,256,250,1,40960,0.196374,3
0.65,256,260,1,40960,0.195961,3
0.65,256,270,1,40960,0.233186,3
0.65,256,280,1,40960,0.210534,3
0.65,256,290,1,40960,0.202352,3
0.65,256,300,1,40960,0.18944,3
0.65,256,310,1,40960,0.174134,3
0.65,256,320,1,40960,0.184599,3
0.65,256,330,1,40960,0.187471,3
0.65,256,340,1,40960,0.18813,3
0.65,256,350,1,40960,0.178358,3
0.65,256,360,1,40960,0.181129,3
0.65,256,370,1,40960,0.202923,3
0.65,256,380,1,40960,0.197026,3
0.65,256,390,1,40960,0.163157,3
0.65,256,400,1,40960,0.193863,3
0.65,256,30,1,51200,0.295936,3
0.65,256,40,1,51200,0.289536,3
0.65,256,50,1,51200,0.28713,3
0.65,256,60,1,51200,0.280576,3
0.65,256,70,1,51200,0.297905,3
0.65,256,80,1,51200,0.290406,3
0.65,256,90,1,51200,0.28166,3
0.65,256,100,1,51200,0.277558,3
0.65,256,110,1,51200,0.280474,3
0.65,256,120,1,51200,0.275735,3
0.65,256,130,1,51200,0.269653,3
0.65,256,140,1,51200,0.264507,3
0.65,256,150,1,51200,0.280418,3
0.65,256,160,1,51200,0.260096,3
0.65,256,170,1,51200,0.262758,3
0.65,256,180,1,51200,0.271525,3
0.65,256,190,1,51200,0.261337,3
0.65,256,200,1,51200,0.256819,3
0.65,256,210,1,51200,0.252402,3
0.65,256,220,1,51200,0.251406,3
0.65,256,230,1,51200,0.244582,3
0.65,256,240,1,51200,0.249856,3
0.65,256,250,1,51200,0.249758,3
0.65,256,260,1,51200,0.206898,3
0.65,256,270,1,51200,0.215284,3
0.65,256,280,1,51200,0.219819,3
0.65,256,290,1,51200,0.243407,3
0.65,256,300,1,51200,0.240577,3
0.65,256,310,1,51200,0.234275,3
0.65,256,320,1,51200,0.190998,3
0.65,256,330,1,51200,0.235047,3
0.65,256,340,1,51200,0.22465,3
0.65,256,350,1,51200,0.225999,3
0.65,256,360,1,51200,0.210199,3
0.65,256,370,1,51200,0.237745,3
0.65,256,380,1,51200,0.233655,3
0.65,256,390,1,51200,0.1842,3
0.65,256,400,1,51200,0.234826,3
0.65,256,30,1,61440,0.29696,3
0.65,256,40,1,61440,0.294912,3
0.65,256,50,1,61440,0.290202,3
0.65,256,60,1,61440,0.310924,3
0.65,256,70,1,61440,0.302474,3
0.65,256,80,1,61440,0.296004,3
0.65,256,90,1,61440,0.290334,3
0.65,256,100,1,61440,0.297643,3
0.65,256,110,1,61440,0.29225,3
0.65,256,120,1,61440,0.287744,3
0.65,256,130,1,61440,0.281088,3
0.65,256,140,1,61440,0.272778,3
0.65,256,150,1,61440,0.280121,3
0.65,256,160,1,61440,0.273373,3
0.65,256,170,1,61440,0.267495,3
0.65,256,180,1,61440,0.281171,3
0.65,256,190,1,61440,0.272632,3
0.65,256,200,1,61440,0.262485,3
0.65,256,210,1,61440,0.25988,3
0.65,256,220,1,61440,0.27136,3
0.65,256,230,1,61440,0.263322,3
0.65,256,240,1,61440,0.259755,3
0.65,256,250,1,61440,0.261334,3
0.65,256,260,1,61440,0.253542,3
0.65,256,270,1,61440,0.260185,3
0.65,256,280,1,61440,0.259094,3
0.65,256,290,1,61440,0.255206,3
0.65,256,300,1,61440,0.251221,3
0.65,256,310,1,61440,0.243094,3
0.65,256,320,1,61440,0.238313,3
0.65,256,330,1,61440,0.24576,3
0.65,256,340,1,61440,0.250917,3
0.65,256,350,1,61440,0.240727,3
0.65,256,360,1,61440,0.243191,3
0.65,256,370,1,61440,0.248593,3
0.65,256,380,1,61440,0.250095,3
0.65,256,390,1,61440,0.237952,3
0.65,256,400,1,61440,0.246735,3
0.65,256,30,1,71680,0.299008,3
0.65,256,40,1,71680,0.29568,3
0.65,256,50,1,71680,0.293069,3
0.65,256,60,1,71680,0.317068,3
0.65,256,70,1,71680,0.307042,3
0.65,256,80,1,71680,0.300646,3
0.65,256,90,1,71680,0.290334,3
0.65,256,100,1,71680,0.304583,3
0.65,256,110,1,71680,0.293888,3
0.65,256,120,1,71680,0.293423,3
0.65,256,130,1,71680,0.286635,3
0.65,256,140,1,71680,0.289669,3
0.65,256,150,1,71680,0.291044,3
0.65,256,160,1,71680,0.280717,3
0.65,256,170,1,71680,0.275687,3
0.65,256,180,1,71680,0.281472,3
0.65,256,190,1,71680,0.276962,3
0.65,256,200,1,71680,0.272896,3
0.65,256,210,1,71680,0.27017,3
0.65,256,220,1,71680,0.279552,3
0.65,256,230,1,71680,0.273203,3
0.65,256,240,1,71680,0.26307,3
0.65,256,250,1,71680,0.271146,3
0.65,256,260,1,71680,0.256979,3
0.65,256,270,1,71680,0.268867,3
0.65,256,280,1,71680,0.264277,3
0.65,256,290,1,71680,0.263858,3
0.65,256,300,1,71680,0.259895,3
0.65,256,310,1,71680,0.25345,3
0.65,256,320,1,71680,0.249744,3
0.65,256,330,1,71680,0.251319,3
0.65,256,340,1,71680,0.25715,3
0.65,256,350,1,71680,0.245031,3
0.65,256,360,1,71680,0.245559,3
0.65,256,370,1,71680,0.256739,3
0.65,256,380,1,71680,0.259766,3
0.65,256,390,1,71680,0.246705,3
0.65,256,400,1,71680,0.251936,3
0.65,256,30,1,81920,0.300032,3
0.65,256,40,1,81920,0.297728,3
0.65,256,50,1,81920,0.324722,3
0.65,256,60,1,81920,0.31744,3
0.65,256,70,1,81920,0.309721,3
0.65,256,80,1,81920,0.30406,3
0.65,256,90,1,81920,0.297683,3
0.65,256,100,1,81920,0.312092,3
0.65,256,110,1,81920,0.300134,3
0.65,256,120,1,81920,0.297798,3
0.65,256,130,1,81920,0.290219,3
0.65,256,140,1,81920,0.286878,3
0.65,256,150,1,81920,0.294002,3
0.65,256,160,1,81920,0.289404,3
0.65,256,170,1,81920,0.284804,3
0.65,256,180,1,81920,0.289152,3
0.65,256,190,1,81920,0.281841,3
0.65,256,200,1,81920,0.276594,3
0.65,256,210,1,81920,0.27427,3
0.65,256,220,1,81920,0.28478,3
0.65,256,230,1,81920,0.271385,3
0.65,256,240,1,81920,0.269002,3
0.65,256,250,1,81920,0.274711,3
0.65,256,260,1,81920,0.266997,3
0.65,256,270,1,81920,0.268898,3
0.65,256,280,1,81920,0.273109,3
0.65,256,290,1,81920,0.265503,3
0.65,256,300,1,81920,0.265019,3
0.65,256,310,1,81920,0.259679,3
0.65,256,320,1,81920,0.259165,3
0.65,256,330,1,81920,0.255066,3
0.65,256,340,1,81920,0.259284,3
0.65,256,350,1,81920,0.248614,3
0.65,256,360,1,81920,0.252575,3
0.65,256,370,1,81920,0.263319,3
0.65,256,380,1,81920,0.259121,3
0.65,256,390,1,81920,0.247901,3
0.65,256,400,1,81920,0.26053,3
0.65,256,30,1,92160,0.30208,3
0.65,256,40,1,92160,0.297216,3
0.65,256,50,1,92160,0.296755,3
0.65,256,60,1,92160,0.318371,3
0.65,256,70,1,92160,0.312241,3
0.65,256,80,1,92160,0.30406,3
0.65,256,90,1,92160,0.316544,3
0.65,256,100,1,92160,0.312434,3
0.65,256,110,1,92160,0.306074,3
0.65,256,120,1,92160,0.313539,3
0.65,256,130,1,92160,0.290133,3
0.65,256,140,1,92160,0.29868,3
0.65,256,150,1,92160,0.294836,3
0.65,256,160,1,92160,0.290675,3
0.65,256,170,1,92160,0.286059,3
0.65,256,180,1,92160,0.292544,3
0.65,256,190,1,92160,0.28407,3
0.65,256,200,1,92160,0.281998,3
0.65,256,210,1,92160,0.27551,3
0.65,256,220,1,92160,0.283517,3
0.65,256,230,1,92160,0.272234,3
0.65,256,240,1,92160,0.277699,3
0.65,256,250,1,92160,0.272663,3
0.65,256,260,1,92160,0.269713,3
0.65,256,270,1,92160,0.272166,3
0.65,256,280,1,92160,0.276693,3
0.65,256,290,1,92160,0.270213,3
0.65,256,300,1,92160,0.265925,3
0.65,256,310,1,92160,0.261348,3
0.65,256,320,1,92160,0.256219,3
0.65,256,330,1,92160,0.260312,3
0.65,256,340,1,92160,0.265569,3
0.65,256,350,1,92160,0.252978,3
0.65,256,360,1,92160,0.256396,3
0.65,256,370,1,92160,0.263763,3
0.65,256,380,1,92160,0.263314,3
0.65,256,390,1,92160,0.253424,3
0.65,256,400,1,92160,0.255297,3
0.65,256,30,1,102400,0.301739,3
0.65,256,40,1,102400,0.298496,3
0.65,256,50,1,102400,0.294912,3
0.65,256,60,1,102400,0.318371,3
0.65,256,70,1,102400,0.309406,3
0.65,256,80,1,102400,0.304742,3
0.65,256,90,1,102400,0.320384,3
0.65,256,100,1,102400,0.314482,3
0.65,256,110,1,102400,0.31017,3
0.65,256,120,1,102400,0.304035,3
0.65,256,130,1,102400,0.300203,3
0.65,256,140,1,102400,0.297861,3
0.65,256,150,1,102400,0.304924,3
0.65,256,160,1,102400,0.292158,3
0.65,256,170,1,102400,0.288041,3
0.65,256,180,1,102400,0.29472,3
0.65,256,190,1,102400,0.288708,3
0.65,256,200,1,102400,0.286379,3
0.65,256,210,1,102400,0.283594,3
0.65,256,220,1,102400,0.287193,3
0.65,256,230,1,102400,0.275992,3
0.65,256,240,1,102400,0.28594,3
0.65,256,250,1,102400,0.282252,3
0.65,256,260,1,102400,0.276346,3
0.65,256,270,1,102400,0.277264,3
0.65,256,280,1,102400,0.276146,3
0.65,256,290,1,102400,0.27403,3
0.65,256,300,1,102400,0.270181,3
0.65,256,310,1,102400,0.266164,3
0.65,256,320,1,102400,0.261282,3
0.65,256,330,1,102400,0.266923,3
0.65,256,340,1,102400,0.270336,3
0.65,256,350,1,102400,0.259055,3
0.65,256,360,1,102400,0.259511,3
0.65,256,370,1,102400,0.266305,3
0.65,256,380,1,102400,0.265169,3
0.65,256,390,1,102400,0.254223,3
0.65,256,400,1,102400,0.26121,3
0.65,256,30,1,112640,0.303104,3
0.65,256,40,1,112640,0.340846,3
0.65,256,50,1,112640,0.330866,3
0.65,256,60,1,112640,0.320047,3
0.65,256,70,1,112640,0.314762,3
0.65,256,80,1,112640,0.330752,3
0.65,256,90,1,112640,0.322432,3
0.65,256,100,1,112640,0.314709,3
0.65,256,110,1,112640,0.307507,3
0.65,256,120,1,112640,0.318708,3
0.65,256,130,1,112640,0.311207,3
0.65,256,140,1,112640,0.295936,3
0.65,256,150,1,112640,0.30189,3
0.65,256,160,1,112640,0.295759,3
0.65,256,170,1,112640,0.292534,3
0.65,256,180,1,112640,0.299712,3
0.65,256,190,1,112640,0.293768,3
0.65,256,200,1,112640,0.286151,3
0.65,256,210,1,112640,0.283971,3
0.65,256,220,1,112640,0.290501,3
0.65,256,230,1,112640,0.282824,3
0.65,256,240,1,112640,0.284477,3
0.65,256,250,1,112640,0.284207,3
0.65,256,260,1,112640,0.272994,3
0.65,256,270,1,112640,0.277547,3
0.65,256,280,1,112640,0.286507,3
0.65,256,290,1,112640,0.274352,3
0.65,256,300,1,112640,0.270491,3
0.65,256,310,1,112640,0.267134,3
0.65,256,320,1,112640,0.26496,3
0.65,256,330,1,112640,0.267193,3
0.65,256,340,1,112640,0.270579,3
0.65,256,350,1,112640,0.252895,3
0.65,256,360,1,112640,0.259153,3
0.65,256,370,1,112640,0.273359,3
0.65,256,380,1,112640,0.264602,3
0.65,256,390,1,112640,0.254135,3
0.65,256,400,1,112640,0.261813,3
0.65,256,30,1,122880,0.303787,3
0.65,256,40,1,122880,0.341138,3
0.65,256,50,1,122880,0.329728,3
0.65,256,60,1,122880,0.322467,3
0.65,256,70,1,122880,0.315234,3
0.65,256,80,1,122880,0.329874,3
0.65,256,90,1,122880,0.325504,3
0.65,256,100,1,122880,0.321422,3
0.65,256,110,1,122880,0.311194,3
0.65,256,120,1,122880,0.323779,3
0.65,256,130,1,122880,0.311029,3
0.65,256,140,1,122880,0.306299,3
0.65,256,150,1,122880,0.314762,3
0.65,256,160,1,122880,0.298796,3
0.65,256,170,1,122880,0.295308,3
0.65,256,180,1,122880,0.30272,3
0.65,256,190,1,122880,0.303911,3
0.65,256,200,1,122880,0.293831,3
0.65,256,210,1,122880,0.290169,3
0.65,256,220,1,122880,0.301864,3
0.65,256,230,1,122880,0.290117,3
0.65,256,240,1,122880,0.286101,3
0.65,256,250,1,122880,0.288675,3
0.65,256,260,1,122880,0.277874,3
0.65,256,270,1,122880,0.284716,3
0.65,256,280,1,122880,0.291755,3
0.65,256,290,1,122880,0.284795,3
0.65,256,300,1,122880,0.278725,3
0.65,256,310,1,122880,0.269889,3
0.65,256,320,1,122880,0.26703,3
0.65,256,330,1,122880,0.270795,3
0.65,256,340,1,122880,0.271326,3
0.65,256,350,1,122880,0.263432,3
0.65,256,360,1,122880,0.257984,3
0.65,256,370,1,122880,0.275505,3
0.65,256,380,1,122880,0.270274,3
0.65,256,390,1,122880,0.261752,3
0.65,256,400,1,122880,0.264726,3
0.65,256,30,1,133120,0.363315,3
0.65,256,40,1,133120,0.343479,3
0.65,256,50,1,133120,0.328135,3
0.65,256,60,1,133120,0.324515,3
0.65,256,70,1,133120,0.315707,3
0.65,256,80,1,133120,0.333531,3
0.65,256,90,1,133120,0.32064,3
0.65,256,100,1,133120,0.315392,3
0.65,256,110,1,133120,0.310067,3
0.65,256,120,1,133120,0.305711,3
0.65,256,130,1,133120,0.314769,3
0.65,256,140,1,133120,0.307855,3
0.65,256,150,1,133120,0.304849,3
0.65,256,160,1,133120,0.298796,3
0.65,256,170,1,133120,0.303787,3
0.65,256,180,1,133120,0.30624,3
0.65,256,190,1,133120,0.295454,3
0.65,256,200,1,133120,0.293376,3
0.65,256,210,1,133120,0.286612,3
0.65,256,220,1,133120,0.293547,3
0.65,256,230,1,133120,0.287269,3
0.65,256,240,1,133120,0.2831,3
0.65,256,250,1,133120,0.286255,3
0.65,256,260,1,133120,0.276088,3
0.65,256,270,1,133120,0.279637,3
0.65,256,280,1,133120,0.282958,3
0.65,256,290,1,133120,0.277685,3
0.65,256,300,1,133120,0.278567,3
0.65,256,310,1,133120,0.273067,3
0.65,256,320,1,133120,0.264228,3
0.65,256,330,1,133120,0.270371,3
0.65,256,340,1,133120,0.274085,3
0.65,256,350,1,133120,0.257398,3
0.65,256,360,1,133120,0.262794,3
0.65,256,370,1,133120,0.26784,3
0.65,256,380,1,133120,0.269769,3
0.65,256,390,1,133120,0.260548,3
0.65,256,400,1,133120,0.263831,3
0.65,256,30,1,143360,0.303787,3
0.65,256,40,1,143360,0.343771,3
0.65,256,50,1,143360,0.331093,3
0.65,256,60,1,143360,0.324329,3
0.65,256,70,1,143360,0.313029,3
0.65,256,80,1,143360,0.331191,3
0.65,256,90,1,143360,0.323072,3
0.65,256,100,1,143360,0.320967,3
0.65,256,110,1,143360,0.314061,3
0.65,256,120,1,143360,0.324852,3
0.65,256,130,1,143360,0.319043,3
0.65,256,140,1,143360,0.313836,3
0.65,256,150,1,143360,0.318622,3
0.65,256,160,1,143360,0.302115,3
0.65,256,170,1,143360,0.297158,3
0.65,256,180,1,143360,0.306688,3
0.65,256,190,1,143360,0.302863,3
0.65,256,200,1,143360,0.288823,3
0.65,256,210,1,143360,0.29308,3
0.65,256,220,1,143360,0.298378,3
0.65,256,230,1,143360,0.292315,3
0.65,256,240,1,143360,0.28934,3
0.65,256,250,1,143360,0.284399,3
0.65,256,260,1,143360,0.279748,3
0.65,256,270,1,143360,0.282411,3
0.65,256,280,1,143360,0.290105,3
0.65,256,290,1,143360,0.282584,3
0.65,256,300,1,143360,0.281581,3
0.65,256,310,1,143360,0.277001,3
0.65,256,320,1,143360,0.265287,3
0.65,256,330,1,143360,0.275527,3
0.65,256,340,1,143360,0.274849,3
0.65,256,350,1,143360,0.26481,3
0.65,256,360,1,143360,0.266048,3
0.65,256,370,1,143360,0.269674,3
0.65,256,380,1,143360,0.272012,3
0.65,256,390,1,143360,0.26063,3
0.65,256,400,1,143360,0.270217,3
0.65,256,30,1,153600,0.362906,3
0.65,256,40,1,153600,0.343771,3
0.65,256,50,1,153600,0.331321,3
0.65,256,60,1,153600,0.322839,3
0.65,256,70,1,153600,0.319646,3
0.65,256,80,1,153600,0.334994,3
0.65,256,90,1,153600,0.324096,3
0.65,256,100,1,153600,0.318009,3
0.65,256,110,1,153600,0.314982,3
0.65,256,120,1,153600,0.322901,3
0.65,256,130,1,153600,0.318509,3
0.65,256,140,1,153600,0.313836,3
0.65,256,150,1,153600,0.323111,3
0.65,256,160,1,153600,0.300067,3
0.65,256,170,1,153600,0.296167,3
0.65,256,180,1,153600,0.306752,3
0.65,256,190,1,153600,0.301417,3
0.65,256,200,1,153600,0.295822,3
0.65,256,210,1,153600,0.290978,3
0.65,256,220,1,153600,0.298378,3
0.65,256,230,1,153600,0.292664,3
0.65,256,240,1,153600,0.288768,3
0.65,256,250,1,153600,0.285673,3
0.65,256,260,1,153600,0.281796,3
0.65,256,270,1,153600,0.286165,3
0.65,256,280,1,153600,0.287807,3
0.65,256,290,1,153600,0.282544,3
0.65,256,300,1,153600,0.276139,3
0.65,256,310,1,153600,0.272458,3
0.65,256,320,1,153600,0.266664,3
0.65,256,330,1,153600,0.269989,3
0.65,256,340,1,153600,0.274744,3
0.65,256,350,1,153600,0.261039,3
0.65,256,360,1,153600,0.2656,3
0.65,256,370,1,153600,0.275584,3
0.65,256,380,1,153600,0.272229,3
0.65,256,390,1,153600,0.261818,3
0.65,256,400,1,153600,0.269149,3
0.65,256,30,1,163840,0.303104,3
0.65,256,40,1,163840,0.343771,3
0.65,256,50,1,163840,0.332459,3
0.65,256,60,1,163840,0.322095,3
0.65,256,70,1,163840,0.315865,3
0.65,256,80,1,163840,0.333531,3
0.65,256,90,1,163840,0.324992,3
0.65,256,100,1,163840,0.339486,3
0.65,256,110,1,163840,0.313754,3
0.65,256,120,1,163840,0.322999,3
0.65,256,130,1,163840,0.319933,3
0.65,256,140,1,163840,0.312115,3
0.65,256,150,1,163840,0.323899,3
0.65,256,160,1,163840,0.30494,3
0.65,256,170,1,163840,0.309862,3
0.65,256,180,1,163840,0.304832,3
0.65,256,190,1,163840,0.300875,3
0.65,256,200,1,163840,0.295708,3
0.65,256,210,1,163840,0.292379,3
0.65,256,220,1,163840,0.300058,3
0.65,256,230,1,163840,0.293314,3
0.65,256,240,1,163840,0.289101,3
0.65,256,250,1,163840,0.287767,3
0.65,256,260,1,163840,0.276139,3
0.65,256,270,1,163840,0.286549,3
0.65,256,280,1,163840,0.291318,3
0.65,256,290,1,163840,0.284029,3
0.65,256,300,1,163840,0.284363,3
0.65,256,310,1,163840,0.272055,3
0.65,256,320,1,163840,0.266311,3
0.65,256,330,1,163840,0.275774,3
0.65,256,340,1,163840,0.275661,3
0.65,256,350,1,163840,0.262892,3
0.65,256,360,1,163840,0.267232,3
0.65,256,370,1,163840,0.275168,3
0.65,256,380,1,163840,0.272943,3
0.65,256,390,1,163840,0.262975,3
0.65,256,400,1,163840,0.265684,3
0.65,256,30,1,174080,0.364954,3
0.65,256,40,1,174080,0.344649,3
0.65,256,50,1,174080,0.330866,3
0.65,256,60,1,174080,0.324329,3
